Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.jss.2022.111515,2-s2.0-84877261010,10.1145/2460999.2461015,A systematic review of design diversity-based solutions for fault-tolerant SOAs,"Context: Over recent years, software developers have been evaluating the benefits of both Service-Oriented Architecture and software fault tolerance techniques based on design diversity by creating fault-tolerant composite services that leverage functionally equivalent services, or variant services. Three major design issues need to be considered while building software fault-tolerant architectures based on design diversity namely, selection and execution of variants and selection of an adjudication algorithm to determine the correct or adjudicated result from the variants. Each design issue, in turn, can be realized by a set of alternative design solutions, which present different degrees of quality requirements (e.g. memory consumption and reliability). Objective: To investigate whether existing approaches for fault-tolerant composite services support the above mentioned design issues and to provide a detailed classification of the analysed approaches. Method: A systematic literature review of diversity-based approaches for fault-tolerant composite services, which compose our primary studies. Results: We found 17 primary studies providing direct evidence about the research question. Our findings reveal that the primary studies support a wide variety of design decisions. For example, (i) variant services may be chosen at different points during the software lifecycle; (ii) both parallel and sequential execution schemes have been addressed; and (iii) a variety of adjudication mechanisms were found amongst the target papers. Conclusion: We build up a broad picture of what design issues have been addressed by existing diversity-based approaches for fault-tolerant composite services. Finally, practical issues and difficulties are summarized and directions for future work are suggested. Copyright 2013 ACM.",Composite services | Fault tolerance | SLR | SOA,ACM International Conference Proceeding Series,2013-05-13,Conference Paper,"Nascimento, Amanda S.;Rubira, Cecília M.F.;Burrows, Rachel;Castor, Fernando",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84877268215,10.1145/2460999.2461019,Using CBR and CART to predict maintainability of relational database-driven software applications,"Background: Relational database-driven software applications have gained significant importance in modern software development. Given that software maintainability is an important quality attribute, predicting these applications' maintainability can provide various benefits to software organizations, such as adopting a defensive design and more informed resource management. Aims: The aim of this paper is to present the results from employing two well-known prediction techniques to estimate the maintainability of relational database-driven applications. Method: Case-based reasoning (CBR) and classification and regression trees (CART) were applied to data gathered on 56 software projects from software companies. The projects concerned development and/or maintenance of relational database-driven applications. Unlike previous studies, all variables (28 independent and 1 dependent) were measured on a 5-point bi-polar scale. Results: Results showed that CBR performed slightly better (at 76.8% correct predictions) in terms of prediction accuracy when compared to CART (67.8%). In addition, the two important predictors identified were documentation quality and understandability of the applications. Conclusions: The results show that CBR can be used by software companies to formalize and improve their process of maintainability prediction. Future work involves gathering more data and also employing other prediction techniques. Copyright 2013 ACM.",Case-based reasoning | Classification trees | Maintainability | Prediction | Relational database-driven software applications,ACM International Conference Proceeding Series,2013-05-13,Conference Paper,"Riaz, Mehwish;Mendes, Emilia;Tempero, Ewan;Sulayman, Muhammad",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84887185032,10.1145/2500365.2500593,Hoare-style reasoning with (Algebraic) continuations,"Continuations are programming abstractions that allow for manipulating the ""future"" of a computation. Amongst their many applications, they enable implementing unstructured program flow through higher-order control operators such as callcc. In this paper we develop a Hoare-style logic for the verification of programs with higher-order control, in the presence of dynamic state. This is done by designing a dependent type theory with first class callcc and abort operators, where pre- and postconditions of programs are tracked through types. Our operators are algebraic in the sense of Plotkin and Power, and Jaskelioff, to reduce the annotation burden and enable verification by symbolic evaluation. We illustrate working with the logic by verifying a number of characteristic examples.",Callcc | Continuations | Dependent types | Hoare logic,"Proceedings of the ACM SIGPLAN International Conference on Functional Programming, ICFP",2013-11-12,Conference Paper,"Delbianco, Germán Andrés;Nanevski, Aleksandar",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84887500972,10.1109/ICGSE.2013.23,Experience in managing requirements between distributed parties in a research project context,"This paper describes the experience of managing a requirements process between distributed parties with diverse interests in a research project context. We present some key 'lessons learned' from a new case study, the DESTECS project, and summarise lessons learned from previous experience reports. Key risks include obstacles imposed by the geographic distance; the different domain knowledge and working contexts of partners; and a risk that autonomous partners' goals do not always coincide. Our observations on a new case study broadly support a previous study, but we also propose some new lessons to learn, including the creation of a small, representative 'requirements authority' (RA); investing time in studying common concepts early in the project; and ensuring that expectations for requirements and for deliveries are made explicit. © 2013 IEEE.",Distributed software development | Global software development | Requirements | Research consortium,"Proceedings - IEEE 8th International Conference on Global Software Engineering, ICGSE 2013",2013-01-01,Conference Paper,"Pierce, Ken;Ingram, Claire;Bos, Bert;Ribeiro, Augusto",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84887446894,10.1109/ICGSE.2013.28,Managing product delivery quality in distributed software development,"Distributed software development is a globally accepted practice by large organizations for achieving significant cost savings in research and development. However when it comes to product quality, defect prevention and early detection has always been a challenge. Factors such as differences in language, coding standards and documentation styles across distributed teams can aggravate the situation. These issues, if not addressed, will manifest themselves as product defects leading to enormous costs in fixing at later phases of development. This in turn reduces the business partner or product owner's confidence. Thus, along with defining effective processes to address these issues, it becomes very important to ensure that the product quality expectations of various stakeholders are understood and mutually agreed upon. This paper summarizes our approach and practice in managing these issues while also delivering the expected product quality in our recent project. © 2013 IEEE.",Defect prevention and early detection | Global software development | Requirement elicitation | Software quality management,"Proceedings - IEEE 8th International Conference on Global Software Engineering, ICGSE 2013",2013-01-01,Conference Paper,"Bhattacharjee, Samrat;Bhadauria, Abhinandan;Kumar Ik, Girish",Exclude,Not a full paper
10.1016/j.jss.2022.111515,2-s2.0-84887474159,10.1109/ICGSE.2013.29,Towards integrated variant management in global software engineering: An experience report,"In the automotive domain, customer demands and market constraints are progressively realized by electric/ electronic components and corresponding software. Variant traceability in SPL is crucial in the context of different tasks, like change impact analysis, especially in complex global software projects. In addition, traceability concepts must be extended by partly automated variant configuration mechanisms to handle restrictions and dependencies between variants. Such variant configuration mechanism helps to reduce complexity when configuring a valid variant and to establish an explicit documentation of dependencies between components. However, integrated variant management has not been sufficiently addressed so far. Especially, the increasing number of software variants requires an examination of traceable and configurable software variants over the software lifecycle. This paper emphasizes variant traceability achievements in a large global software engineering project, elaborates existing challenges, and evaluates an industrial usage of an integrated variant management based on experiences. © 2013 IEEE.",Integrated feature modeling | Software product line | Traceability,"Proceedings - IEEE 8th International Conference on Global Software Engineering, ICGSE 2013",2013-01-01,Conference Paper,"Manz, Christian;Stupperich, Michael;Reichert, Manfred",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84874828402,10.1145/2430536.2430539,Facilitating the transition from use case models to analysis models: Approach and experiments,"Use case modeling, including use case diagrams and use case specifications (UCSs), is commonly applied to structure and document requirements. UCSs are usually structured but unrestricted textual documents complying with a certain use case template. However, because Use Case Models (UCMods) remain essentially textual, ambiguity is inevitably introduced. In this article, we propose a use case modeling approach, called Restricted Use Case Modeling (RUCM), which is composed of a set of well-defined restriction rules and a modified use case template. The goal is two-fold: (1) restrict the way users can document UCSs in order to reduce ambiguity and (2) facilitate the manual derivation of initial analysis models which, when using the Unified Modeling Language (UML), are typically composed of class diagrams, sequence diagrams, and possibly other types of diagrams. Though the proposed restriction rules and template are based on a clear rationale, two main questions need to be investigated. First, do users find them too restrictive or impractical in certain situations? In other words, can users express the same requirements with RUCM as with unrestricted use cases? Second, do the rules and template have a positive, significant impact on the quality of the constructed analysis models? To investigate these questions, we performed and report on two controlled experiments, which evaluate the restriction rules and use case template in terms of (1) whether they are easy to apply while developing UCMods and facilitate the understanding of UCSs, and (2) whether they help users manually derive higher quality analysis models than what can be generated when they are not used, in terms of correctness, completeness, and redundancy. This article reports on the first controlled experiments that evaluate the applicability of restriction rules on use case modeling and their impact on the quality of analysis models. The measures we have defined to characterize restriction rules and the quality of analysis class and sequence diagrams can be reused to perform similar experiments in the future, either with RUCM or other approaches. Results show that the restriction rules are overall easy to apply and that RUCM results into significant improvements over traditional approaches (i.e., with standard templates, without restrictions) in terms of class correctness and class diagram completeness, message correctness and sequence diagram completeness, and understandability of UCSs. © 2013 ACM.",Design | Documentation | Experimentation | Measurement,ACM Transactions on Software Engineering and Methodology,2013-02-01,Article,"Yue, Tao;Briand, Lionel C.;Labiche, Yvan",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84874898771,10.1145/2430536.2430541,Detecting missing method calls as violations of the majority rule,"When using object-oriented frameworks it is easy to overlook certain important method calls that are required at particular places in code. In this article, we provide a comprehensive set of empirical facts on this problem, starting from traces of missing method calls in a bug repository. We propose a new system that searches for missing method calls in software based on the other method calls that are observable. Our key insight is that the voting theory concept of majority rule holds for method calls: a call is likely to be missing if there is a majority of similar pieces of code where this call is present. The evaluation shows that the system predictions go further missing method calls and often reveal different kinds of code smells (e.g., violations of API best practices). © 2013 ACM.",Verification,ACM Transactions on Software Engineering and Methodology,2013-02-01,Article,"Monperrus, Martin;Mezini, Mira",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84894588881,10.1145/2491509.2491512,Marple: Detecting faults in path segments using automatically generated analyses,"Generally, a fault is a property violation at a program point along some execution path. To obtain the path where a fault occurs, we can either run the program or manually identify the execution paths through code inspection. In both of the cases, only a very limited number of execution paths can be examined for a program. This article presents a static framework, Marple, that automatically detects path segments where a fault occurs at a whole program scale. An important contribution of the work is the design of a demand-driven analysis that effectively addresses scalability challenges faced by traditional path-sensitive fault detection. The techniques are made general via a specification language and an algorithm that automatically generates path-based analyses from specifications. The generality is achieved in handling both data- and controlcentric faults as well as both liveness and safety properties, enabling the exploitation of fault interactions for diagnosis and efficiency. Our experimental results demonstrate the effectiveness of our techniques in detecting path segments of buffer overflows, integer violations, null-pointer dereferences, and memory leaks. Because we applied an interprocedural, path-sensitive analysis, our static fault detectors generally report better precision than the tools available for comparison. Our demand-driven analyses are shown scalable to deployed applications such as apache, putty, and ffmpeg. © 2013 ACM.",Demand-driven | Faults | Path segments | Specification,ACM Transactions on Software Engineering and Methodology,2013-01-01,Article,"Le, Wei;Soffa, Mary Lou",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84894548893,10.1145/2491509.2491515,The value of design rationale information,"A complete and detailed (full) Design Rationale Documentation (DRD) could support many software development activities, such as an impact analysis or a major redesign. However, this is typically too onerous for systematic industrial use as it is not cost effective to write, maintain, or read. The key idea investigated in this article is that DRD should be developed only to the extent required to support activities particularly difficult to execute or in need of significant improvement in a particular context. The aim of this article is to empirically investigate the customization of the DRD by documenting only the information items that will probably be required for executing an activity. This customization strategy relies on the hypothesis that the value of a specific DRD information item depends on its category (e.g., assumptions, related requirements, etc.) and on the activity it is meant to support. We investigate this hypothesis through two controlled experiments involving a total of 75 master students as experimental subjects. Results show that the value of a DRD information item significantly depends on its category and, within a given category, on the activity it supports. Furthermore, on average among activities, documenting only the information items that have been required at least half of the time (i.e., the information that will probably be required in the future) leads to a customized DRD containing about half the information items of a full documentation. We expect that such a significant reduction in DRD information should mitigate the effects of some inhibitors that currently prevent practitioners from documenting design decision rationale. © 2013 ACM.",Design decisions | Empirical software engineering | Software architecture | Software maintenance | Value-based software engineering,ACM Transactions on Software Engineering and Methodology,2013-01-01,Article,"Falessi, Davide;Briand, Lionel C.;Cantone, Giovanni;Capilla, Rafael;Kruchten, Philippe",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84894587693,10.1145/2491509.2491517,An algebra of design patterns,"In a pattern-oriented software design process, design decisions are made by selecting and instantiating appropriate patterns, and composing them together. In our previous work, we enabled these decisions to be formalized by defining a set of operators on patterns with which instantiations and compositions can be represented. In this article, we investigate the algebraic properties of these operators.We provide and prove a complete set of algebraic laws so that equivalence between pattern expressions can be proven. Furthermore, we define an always-terminating normalization of pattern expression to a canonical form which is unique modulo equivalence in first-order logic. By a case study, the pattern-oriented design of an extensible request-handling framework, we demonstrate two practical applications of the algebraic framework. First, we can prove the correctness of a finished design with respect to the design decisions made and the formal specification of the patterns. Second, we can even derive the design from these components. © 2013 ACM.",Algebra | Design patterns | Equational reasoning | Formal method | Pattern composition | Software design methodology,ACM Transactions on Software Engineering and Methodology,2013-07-01,Conference Paper,"Zhu, Hong;Bayley, Ian",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84894596998,10.1145/2491509.2491521,Use case and task models: An integrated development methodology and its formal foundation,"User Interface (UI) development methods are poorly integrated with standard software engineering practice. The differences in terms of artifacts involved, development philosophies, and lifecycles can often result in inconsistent system and UI specifications leading to duplication of effort and increased maintenance costs. To address such shortcomings, we propose an integrated development methodology for use case and task models. Use cases are generally used to capture functional requirements whereas task models specify the detailed user interactions with the UI. Our methodology can assist practitioners in developing software processes which allow these two kinds of artifacts to be developed in a codependent and integrated manner.We present our methodology, describe its semantic foundations along with a set of formal conformance relations, and introduce an automated verification tool. © 2013 ACM.",Conformance | Integrated development methodology | Task models | Use case models | Verification,ACM Transactions on Software Engineering and Methodology,2013-01-01,Article,"Sinnig, Daniel;Chalin, Patrice;Khendek, Ferhat",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84886561770,10.1145/2522920.2522921,Test-and-Adapt: An approach for improving service interchangeability,"Service-oriented applications do not fully benefit from standard APIs yet, and many applications fail to use interchangeably all the services that implement a standard service API. This article presents an approach to develop adaptation strategies that improve service interchangeability for service-oriented applications based on standard APIs. In our approach, an adaptation strategy consists of sets of parametric adaptation plans (called test-and-adapt plans), which execute test cases to reveal the occurrence of interchangeability problems, and activate runtime adaptors according to the test results. Throughout this article, we formalize the structure of the parametric test-and-adapt plans and of their execution semantics, present an algorithm for identifying correct execution orders through sets of test-and-adapt plans, provide empirical evidence of the occurrence of interchangeability problems for sample applications and services, and discuss the effectiveness of the approach in terms of avoided failures, runtime overheads and development costs. © 2013 ACM.",Dynamic adaption of serviceoriented applications based on standard apis | Reliability of service-oriented architectures,ACM Transactions on Software Engineering and Methodology,2013-10-01,Article,"Denaro, Giovanni;Pezz'e, Mauro;Tosi, Davide",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84886477286,10.1145/2522920.2522922,A Methodology for testing CPU emulators,"A CPU emulator is a software system that simulates a hardware CPU. Emulators are widely used by computer scientists for various kind of activities (e.g., debugging, profiling, and malware analysis). Although no theoretical limitation prevents developing an emulator that faithfully emulates a physical CPU, writing a fully featured emulator is a very challenging and error prone task. Modern CISC architectures have a very rich instruction set, some instructions lack proper specifications, and others may have undefined effects in corner cases. This article presents a testing methodology specific for CPU emulators, based on fuzzing. The emulator is ""stressed"" with specially crafted test cases, to verify whether the CPU is properly emulated or not. Improper behaviors of the emulator are detected by running the same test case concurrently on the emulated and on the physical CPUs and by comparing the state of the two after the execution. Differences in the final state testify defects in the code of the emulator. We implemented this methodology in a prototype (named as EmuFuzzer), analyzed five state-of-the-art IA-32 emulators (QEMU, Valgrind, Pin, BOCHS, and JPC), and found several defects in each of them, some of which can prevent proper execution of programs. © 2013 ACM.",Automatic test generation | Emulation | Fuzzing | Software testing,ACM Transactions on Software Engineering and Methodology,2013-10-01,Conference Paper,"Martignoni, Lorenzo;Paleari, Roberto;Reina, Alessandro;Roglia, Giampaolo Fresi;Bruschi, Danilo",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84886461926,10.1145/2522920.2522926,Path-and index-sensitive string analysis based on monadic second-order logic,"We propose a novel technique for statically verifying the strings generated by a program. The verification is conducted by encoding the program in Monadic Second-order Logic (M2L). We use M2L to describe constraints among program variables and to abstract built-in string operations. Once we encode a program in M2L, a theorem prover for M2L, such as MONA, can automatically check if a string generated by the program satisfies a given specification, and if not, exhibit a counterexample. With this approach, we can naturally encode relationships among strings, accounting also for cases in which a program manipulates strings using indices. In addition, our string analysis is path sensitive in that it accounts for the effects of string and Boolean comparisons, as well as regular-expression matches. We have implemented our string analysis algorithm, and used it to augment an industrial security analysis for Web applications by automatically detecting and verifying sanitizers-methods that eliminate malicious patterns from untrusted strings, making these strings safe to use in security-sensitive operations. On the 8 benchmarks we analyzed, our string analyzer discovered 128 previously unknown sanitizers, compared to 71 sanitizers detected by a previously presented string analysis. © 2013 ACM.",Static program analysis | String analysis | Web security,ACM Transactions on Software Engineering and Methodology,2013-10-01,Article,"Tateishi, Takaaki;Pistoia, Marco;Tripp, Omer",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84872035936,10.1109/TSE.2012.16,Identifying and summarizing systematic code changes via rule inference,"Programmers often need to reason about how a program evolved between two or more program versions. Reasoning about program changes is challenging as there is a significant gap between how programmers think about changes and how existing program differencing tools represent such changes. For example, even though modification of a locking protocol is conceptually simple and systematic at a code level, diff extracts scattered text additions and deletions per file. To enable programmers to reason about program differences at a high level, this paper proposes a rule-based program differencing approach that automatically discovers and represents systematic changes as logic rules. To demonstrate the viability of this approach, we instantiated this approach at two different abstraction levels in Java: first at the level of application programming interface (API) names and signatures, and second at the level of code elements (e.g., types, methods, and fields) and structural dependences (e.g., method-calls, field-accesses, and subtyping relationships). The benefit of this approach is demonstrated through its application to several open source projects as well as a focus group study with professional software engineers from a large e-commerce company. © 2013 IEEE.",Logic-based program representation | Program differencing | Rule learning | Software evolution,IEEE Transactions on Software Engineering,2013-01-01,Article,"Kim, Miryung;Notkin, David;Grossman, Dan;Wilson, Gary",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84872050299,10.1109/TSE.2012.1,Performance specification and evaluation with unified stochastic probes and fluid analysis,"Rapid and accessible performance evaluation of complex software systems requires two critical features: the ability to specify useful performance metrics easily and the capability to analyze massively distributed architectures, without recourse to large compute clusters. We present the unified stochastic probe, a performance specification mechanism for process algebra models that combines many existing ideas: state and action-based activation, location-based specification, many-probe specification, and immediate signaling. These features, between them, allow the precise and compositional construction of complex performance measurements. The paper shows how a subset of the stochastic probe language can be used to specify common response-time measures in massive process algebra models. The second contribution of the paper is to show how these response-time measures can be analyzed using so-called fluid techniques to produce rapid results. In doing this, we extend the fluid approach to incorporate immediate activities and a new type of response-time measure. Finally, we calculate various response-time measurements on a complex distributed wireless network of O(10^{129}) states in size. © 2013 IEEE.",Fluid approximation | Measurement probes | Passage-time analysis | Performance evaluation tools | Performance modeling | Stochastic process algebra,IEEE Transactions on Software Engineering,2013-01-11,Article,"Hayden, Richard A.;Bradley, Jeremy T.;Clark, Allan",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84865244647,10.1109/TSE.2012.14,Whole test suite generation,"Not all bugs lead to program crashes, and not always is there a formal specification to check the correctness of a software test's outcome. A common scenario in software testing is therefore that test data are generated, and a tester manually adds test oracles. As this is a difficult task, it is important to produce small yet representative test sets, and this representativeness is typically measured using code coverage. There is, however, a fundamental problem with the common approach of targeting one coverage goal at a time: Coverage goals are not independent, not equally difficult, and sometimes infeasible-the result of test generation is therefore dependent on the order of coverage goals and how many of them are feasible. To overcome this problem, we propose a novel paradigm in which whole test suites are evolved with the aim of covering all coverage goals at the same time while keeping the total size as small as possible. This approach has several advantages, as for example, its effectiveness is not affected by the number of infeasible targets in the code. We have implemented this novel approach in the EvoSuite tool, and compared it to the common approach of addressing one goal at a time. Evaluated on open source libraries and an industrial case study for a total of 1,741 classes, we show that EvoSuite achieved up to 188 times the branch coverage of a traditional approach targeting single branches, with up to 62 percent smaller test suites. © 1976-2012 IEEE.",branch coverage | collateral coverage | genetic algorithm | infeasible goal | length | Search-based software engineering,IEEE Transactions on Software Engineering,2013-02-08,Article,"Fraser, Gordon;Arcuri, Andrea",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84875695205,10.1109/TSE.2012.40,Locating need-to-externalize constant strings for software internationalization with generalized string-taint analysis,"Nowadays, a software product usually faces a global market. To meet the requirements of different local users, the software product must be internationalized. In an internationalized software product, user-visible hard-coded constant strings are externalized to resource files so that local versions can be generated by translating the resource files. In many cases, a software product is not internationalized at the beginning of the software development process. To internationalize an existing product, the developers must locate the user-visible constant strings that should be externalized. This locating process is tedious and error-prone due to 1) the large number of both user-visible and non-user-visible constant strings and 2) the complex data flows from constant strings to the Graphical User Interface (GUI). In this paper, we propose an automatic approach to locating need-to-externalize constant strings in the source code of a software product. Given a list of precollected API methods that output values of their string argument variables to the GUI and the source code of the software product under analysis, our approach traces from the invocation sites (within the source code) of these methods back to the need-to-externalize constant strings using generalized string-taint analysis. In our empirical evaluation, we used our approach to locate need-to-externalize constant strings in the uninternationalized versions of seven real-world open source software products. The results of our evaluation demonstrate that our approach is able to effectively locate need-to-externalize constant strings in uninternationalized software products. Furthermore, to help developers understand why a constant string requires translation and properly translate the need-to-externalize strings, we provide visual representation of the string dependencies related to the need-to-externalize strings. © 1976-2012 IEEE.",need-to-externalize constant strings | Software internationalization | string-taint analysis,IEEE Transactions on Software Engineering,2013-04-08,Article,"Wang, Xiaoyin;Zhang, Lu;Xie, Tao;Mei, Hong;Sun, Jiasu",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84877271808,10.1109/TSE.2012.63,Automated API property inference techniques,"Frameworks and libraries offer reusable and customizable functionality through Application Programming Interfaces (APIs). Correctly using large and sophisticated APIs can represent a challenge due to hidden assumptions and requirements. Numerous approaches have been developed to infer properties of APIs, intended to guide their use by developers. With each approach come new definitions of API properties, new techniques for inferring these properties, and new ways to assess their correctness and usefulness. This paper provides a comprehensive survey of over a decade of research on automated property inference for APIs. Our survey provides a synthesis of this complex technical field along different dimensions of analysis: properties inferred, mining techniques, and empirical results. In particular, we derive a classification and organization of over 60 techniques into five different categories based on the type of API property inferred: unordered usage patterns, sequential usage patterns, behavioral specifications, migration mappings, and general information. © 1976-2012 IEEE.",API evolution | API property | API usage pattern | data mining | interface | pattern mining | programming rules | protocols | specifications,IEEE Transactions on Software Engineering,2013-05-13,Article,"Robillard, Martin P.;Bodden, Eric;Kawrykow, David;Mezini, Mira;Ratchford, Tristan",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84877272739,10.1109/TSE.2012.54,Compositional verification for hierarchical scheduling of real-time systems,"Hierarchical Scheduling (HS) techniques achieve resource partitioning among a set of real-time applications, providing reduction of complexity, confinement of failure modes, and temporal isolation among system applications. This facilitates compositional analysis for architectural verification and plays a crucial role in all industrial areas where high-performance microprocessors allow growing integration of multiple applications on a single platform. We propose a compositional approach to formal specification and schedulability analysis of real-time applications running under a Time Division Multiplexing (TDM) global scheduler and preemptive Fixed Priority (FP) local schedulers, according to the ARINC-653 standard. As a characterizing trait, each application is made of periodic, sporadic, and jittering tasks with offsets, jitters, and nondeterministic execution times, encompassing intra-application synchronizations through semaphores and mailboxes and interapplication communications among periodic tasks through message passing. The approach leverages the assumption of a TDM partitioning to enable compositional design and analysis based on the model of preemptive Time Petri Nets (pTPNs), which is expressly extended with a concept of Required Interface (RI) that specifies the embedding environment of an application through sequencing and timing constraints. This enables exact verification of intra-application constraints and approximate but safe verification of interapplication constraints. Experimentation illustrates results and validates their applicability on two challenging workloads in the field of safety-critical avionic systems. © 1976-2012 IEEE.",ARINC-653 | compositional verification | hierarchical scheduling | preemptive fixed priority | preemptive time Petri nets | Real-time systems | symbolic state-space analysis | time division multiplexing,IEEE Transactions on Software Engineering,2013-05-13,Article,"Carnevali, Laura;Pinzuti, Alessandro;Vicario, Enrico",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84878387692,10.1109/TSE.2012.69,Abstracting runtime heaps for program understanding,"Modern programming environments provide extensive support for inspecting, analyzing, and testing programs based on the algorithmic structure of a program. Unfortunately, support for inspecting and understanding runtime data structures during execution is typically much more limited. This paper provides a general purpose technique for abstracting and summarizing entire runtime heaps. We describe the abstract heap model and the associated algorithms for transforming a concrete heap dump into the corresponding abstract model as well as algorithms for merging, comparing, and computing changes between abstract models. The abstract model is designed to emphasize high-level concepts about heap-based data structures, such as shape and size, as well as relationships between heap structures, such as sharing and connectivity. We demonstrate the utility and computational tractability of the abstract heap model by building a memory profiler. We use this tool to identify, pinpoint, and correct sources of memory bloat for programs from DaCapo. © 1976-2012 IEEE.",Heap structure | memory profiling | program understanding | runtime analysis,IEEE Transactions on Software Engineering,2013-06-05,Article,"Marron, Mark;Sanchez, Cesar;Su, Zhendong;Fahndrich, Manuel",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84880204955,10.1109/TSE.2012.62,Synthesizing modal transition systems from triggered scenarios,"Synthesis of operational behavior models from scenario-based specifications has been extensively studied. The focus has been mainly on either existential or universal interpretations. One noteworthy exception is Live Sequence Charts (LSCs), which provides expressive constructs for conditional universal scenarios and some limited support for nonconditional existential scenarios. In this paper, we propose a scenario-based language that supports both existential and universal interpretations for conditional scenarios. Existing model synthesis techniques use traditional two-valued behavior models, such as Labeled Transition Systems. These are not sufficiently expressive to accommodate specification languages with both existential and universal scenarios. We therefore shift the target of synthesis to Modal Transition Systems (MTS), an extension of labeled Transition Systems that can distinguish between required, unknown, and proscribed behavior to capture the semantics of existential and universal scenarios. Modal Transition Systems support elaboration of behavior models through refinement, which complements an incremental elicitation process suitable for specifying behavior with scenario-based notations. The synthesis algorithm that we define constructs a Modal Transition System that uses refinement to characterize all the Labeled Transition Systems models that satisfy a mixed, conditional existential and universal scenario-based specification. We show how this combination of scenario language, synthesis, and Modal Transition Systems supports behavior model elaboration. © 1976-2012 IEEE.",MTS | partial behavior models | Scenarios | synthesis,IEEE Transactions on Software Engineering,2013-07-22,Article,"Sibay, German Emir;Braberman, Victor;Uchitel, Sebastian;Kramer, Jeff",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84883433355,10.1109/TSE.2013.10,Model-based test oracle generation for automated unit testing of agent systems,"Software testing remains the most widely used approach to verification in industry today, consuming between 30-50 percent of the entire development cost. Test input selection for intelligent agents presents a problem due to the very fact that the agents are intended to operate robustly under conditions which developers did not consider and would therefore be unlikely to test. Using methods to automatically generate and execute tests is one way to provide coverage of many conditions without significantly increasing cost. However, one problem using automatic generation and execution of tests is the oracle problem: How can we automatically decide if observed program behavior is correct with respect to its specification? In this paper, we present a model-based oracle generation method for unit testing belief-desire-intention agents. We develop a fault model based on the features of the core units to capture the types of faults that may be encountered and define how to automatically generate a partial, passive oracle from the agent design models. We evaluate both the fault model and the oracle generation by testing 14 agent systems. Over 400 issues were raised, and these were analyzed to ascertain whether they represented genuine faults or were false positives. We found that over 70 percent of issues raised were indicative of problems in either the design or the code. Of the 19 checks performed by our oracle, faults were found by all but 5 of these checks. We also found that 8 out the 11 fault types identified in our fault model exhibited at least one fault. The evaluation indicates that the fault model is a productive conceptualization of the problems to be expected in agent unit testing and that the oracle is able to find a substantial number of such faults with relatively small overhead in terms of false positives. © 1976-2012 IEEE.",BDI agents | Test oracles | unit testing,IEEE Transactions on Software Engineering,2013-09-09,Article,"Padgham, Lin;Zhang, Zhiyong;Thangarajah, John;Miller, Tim",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84883437866,10.1109/TSE.2013.12,Patterns of knowledge in API reference documentation,"Reading reference documentation is an important part of programming with application programming interfaces (APIs). Reference documentation complements the API by providing information not obvious from the API syntax. To improve the quality of reference documentation and the efficiency with which the relevant information it contains can be accessed, we must first understand its content. We report on a study of the nature and organization of knowledge contained in the reference documentation of the hundreds of APIs provided as a part of two major technology platforms: Java SDK 6 and.NET 4.0. Our study involved the development of a taxonomy of knowledge types based on grounded methods and independent empirical validation. Seventeen trained coders used the taxonomy to rate a total of 5,574 randomly sampled documentation units to assess the knowledge they contain. Our results provide a comprehensive perspective on the patterns of knowledge in API documentation: observations about the types of knowledge it contains and how this knowledge is distributed throughout the documentation. The taxonomy and patterns of knowledge we present in this paper can be used to help practitioners evaluate the content of their API documentation, better organize their documentation, and limit the amount of low-value content. They also provide a vocabulary that can help structure and facilitate discussions about the content of APIs. © 1976-2012 IEEE.",.NET | API documentation | content analysis | data mining | empirical study | grounded method | Java | pattern mining | software documentation,IEEE Transactions on Software Engineering,2013-09-09,Article,"Maalej, Walid;Robillard, Martin P.",Include,
